OBJECTID,problem,personSearch,vehicleSearch,preRace,race,gender,policePrecinct
16095,Suspicious Vehicle (P),YES,YES,White,White,Male,2.0
118249,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
91146,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
88119,Suspicious Person (P),NO,NO,Other,Other,Female,1.0
122542,Suspicious Person (P),NO,NO,Latino,Latino,Male,2.0
92384,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
29431,Suspicious Vehicle (P),YES,YES,Black,Black,Male,2.0
128016,Suspicious Person (P),NO,NO,White,White,Male,3.0
69179,Suspicious Person (P),NO,NO,Native American,Native American,Male,1.0
37884,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
75367,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,5.0
107055,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
74772,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
84577,Suspicious Vehicle (P),NO,NO,Black,Black,Male,4.0
75728,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,1.0
6791,Suspicious Person (P),NO,NO,White,White,Male,2.0
61602,Attempt Pick-Up (P),NO,NO,White,White,Male,2.0
100045,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
154733,Suspicious Person (P),YES,NO,Other,Other,Male,1.0
102603,Suspicious Person (P),NO,NO,Native American,Native American,Female,2.0
52779,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
124970,Suspicious Person (P),NO,NO,Native American,Native American,Female,3.0
32853,Suspicious Person (P),NO,NO,East African,East African,Male,1.0
64899,Traffic Law Enforcement (P),NO,NO,Asian,Asian,Female,2.0
35704,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
133205,Suspicious Person (P),NO,NO,Native American,Native American,Female,3.0
25521,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,5.0
16327,Suspicious Person (P),YES,YES,Latino,Latino,Male,2.0
147358,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
119931,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
30158,Traffic Law Enforcement (P),NO,NO,Asian,Asian,Male,3.0
68601,Suspicious Person (P),NO,NO,White,White,Male,5.0
80616,Traffic Law Enforcement (P),NO,NO,Other,Latino,Female,4.0
151432,Suspicious Vehicle (P),YES,NO,Black,Black,Male,4.0
92643,Suspicious Person (P),YES,NO,Black,Black,Male,5.0
43900,Suspicious Person (P),NO,NO,Native American,Native American,Male,5.0
92639,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
39697,Suspicious Person (P),NO,NO,Black,Black,Female,1.0
76091,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,3.0
10860,Suspicious Person (P),NO,NO,White,White,Male,5.0
125654,Suspicious Person (P),NO,NO,Native American,Native American,Female,3.0
42789,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
15640,Attempt Pick-Up (P),NO,NO,White,White,Female,2.0
141290,Attempt Pick-Up (P),NO,NO,Native American,Native American,Female,3.0
13708,Traffic Law Enforcement (P),NO,NO,White,White,Male,3.0
86560,Suspicious Vehicle (P),NO,YES,Black,Black,Female,1.0
28444,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
46143,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
20398,Traffic Law Enforcement (P),NO,NO,Latino,White,Female,5.0
11683,Suspicious Vehicle (P),YES,NO,Black,Black,Male,4.0
13851,Suspicious Person (P),NO,NO,Native American,Native American,Female,3.0
148321,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
54221,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
70021,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
154889,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
19715,Traffic Law Enforcement (P),NO,NO,White,White,Male,3.0
100320,Suspicious Person (P),NO,NO,White,White,Male,5.0
32274,Suspicious Person (P),YES,NO,Black,Black,Male,3.0
131983,Traffic Law Enforcement (P),NO,NO,White,White,Female,3.0
115683,Attempt Pick-Up (P),NO,NO,Black,Black,Male,3.0
36661,Suspicious Vehicle (P),NO,NO,East African,East African,Male,3.0
156912,Suspicious Person (P),NO,NO,White,White,Male,5.0
120922,Truancy (P),NO,NO,Black,Black,Male,1.0
152161,Suspicious Vehicle (P),YES,NO,White,White,Male,2.0
21736,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
38311,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
19629,Suspicious Vehicle (P),NO,NO,White,White,Female,1.0
47475,Suspicious Person (P),NO,NO,Native American,Native American,Male,5.0
88162,Attempt Pick-Up (P),NO,NO,Other,Other,Female,4.0
1797,Suspicious Person (P),NO,NO,White,White,Male,5.0
18629,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
152830,Traffic Law Enforcement (P),NO,NO,Native American,Native American,Male,1.0
131955,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
155856,Suspicious Vehicle (P),NO,NO,White,White,Female,5.0
79609,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
80543,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
78216,Traffic Law Enforcement (P),NO,NO,East African,East African,Male,3.0
52664,Suspicious Person (P),NO,NO,Native American,Native American,Male,3.0
133627,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
87068,Suspicious Person (P),NO,NO,Native American,Native American,Male,3.0
69377,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
6966,Suspicious Person (P),YES,NO,Latino,Latino,Male,5.0
105931,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
114997,Suspicious Person (P),YES,NO,White,White,Male,2.0
52427,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
72718,Suspicious Person (P),YES,NO,Native American,Native American,Male,3.0
152950,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
128343,Suspicious Person (P),NO,NO,White,White,Male,2.0
51145,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
89813,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,1.0
29382,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
24781,Traffic Law Enforcement (P),NO,NO,White,White,Male,1.0
81226,Curfew Violations (P),YES,NO,East African,East African,Male,1.0
115880,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
14145,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
33852,Suspicious Person (P),YES,NO,White,Latino,Male,5.0
38262,Suspicious Person (P),NO,NO,Native American,Native American,Female,5.0
79392,Traffic Law Enforcement (P),NO,NO,White,White,Female,4.0
92331,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
121732,Suspicious Person (P),NO,NO,White,White,Male,1.0
36,Suspicious Person (P),YES,NO,Black,Black,Male,5.0
79621,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
46953,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
21949,Suspicious Person (P),NO,NO,White,White,Male,2.0
145112,Attempt Pick-Up (P),NO,NO,Black,Black,Male,1.0
34364,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
114371,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
39901,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
44043,Suspicious Person (P),NO,NO,White,White,Male,5.0
126789,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
134704,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,1.0
41271,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
26973,Traffic Law Enforcement (P),NO,NO,Latino,Latino,Female,5.0
98879,Suspicious Vehicle (P),YES,YES,Black,Black,Male,4.0
154888,Suspicious Vehicle (P),NO,NO,Native American,Native American,Male,3.0
105423,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
91494,Suspicious Person (P),YES,NO,Black,Black,Male,3.0
26980,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
18028,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
144020,Suspicious Person (P),NO,NO,Native American,Native American,Female,3.0
88045,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
63837,Suspicious Person (P),YES,NO,Black,Black,Male,5.0
65509,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
46902,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,2.0
43978,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
140216,Suspicious Person (P),NO,NO,White,White,Female,1.0
47957,Suspicious Person (P),NO,NO,Latino,Latino,Male,5.0
66224,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
47609,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
21823,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
96616,Attempt Pick-Up (P),NO,NO,White,White,Male,5.0
100730,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
115283,Suspicious Person (P),NO,NO,White,White,Male,2.0
17637,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
84255,Traffic Law Enforcement (P),NO,NO,Latino,Latino,Male,5.0
132588,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
93834,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,1.0
81043,Traffic Law Enforcement (P),YES,YES,Black,Black,Female,5.0
52964,Suspicious Person (P),YES,NO,White,White,Male,1.0
14207,Traffic Law Enforcement (P),NO,NO,East African,East African,Male,4.0
132556,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
157090,Traffic Law Enforcement (P),NO,NO,East African,East African,Male,3.0
138419,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
101943,Suspicious Person (P),NO,NO,White,White,Male,2.0
68391,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
118567,Suspicious Person (P),NO,NO,Other,Black,Male,1.0
149892,Traffic Law Enforcement (P),YES,NO,Black,Black,Male,5.0
37383,Suspicious Vehicle (P),NO,NO,Native American,Native American,Male,3.0
156929,Suspicious Person (P),NO,NO,White,White,Male,2.0
89638,Traffic Law Enforcement (P),NO,NO,East African,East African,Male,1.0
80817,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
93397,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
41419,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
63553,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
63838,Traffic Law Enforcement (P),NO,NO,Latino,Latino,Female,2.0
737,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
127590,Suspicious Vehicle (P),YES,YES,Native American,Native American,Female,3.0
91212,Suspicious Vehicle (P),YES,YES,Black,Black,Male,3.0
962,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
100448,Suspicious Person (P),NO,NO,White,White,Male,2.0
154536,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
136964,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
63046,Suspicious Person (P),NO,NO,Native American,Native American,Male,1.0
16500,Suspicious Vehicle (P),YES,YES,Black,Black,Male,3.0
130037,Suspicious Person (P),YES,YES,Black,Black,Male,1.0
55620,Suspicious Person (P),NO,NO,White,White,Male,2.0
113859,Traffic Law Enforcement (P),NO,NO,White,White,Male,4.0
39433,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
2735,Traffic Law Enforcement (P),NO,NO,White,Latino,Male,5.0
150904,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
106119,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
57444,Suspicious Person (P),NO,NO,White,Black,Female,3.0
100510,Suspicious Person (P),YES,NO,White,White,Male,1.0
24241,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,4.0
22948,Traffic Law Enforcement (P),NO,NO,White,White,Female,3.0
35139,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
132297,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
53421,Truancy (P),YES,NO,Black,Black,Male,1.0
133181,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
91616,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
13152,Suspicious Person (P),NO,NO,White,White,Male,5.0
70224,Suspicious Vehicle (P),NO,NO,Black,Black,Female,4.0
67779,Suspicious Person (P),NO,NO,White,White,Male,5.0
57791,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
93770,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
113066,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
37835,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
124728,Traffic Law Enforcement (P),NO,NO,White,White,Male,1.0
95608,Suspicious Person (P),YES,NO,Native American,Native American,Female,3.0
82694,Suspicious Person (P),NO,NO,Black,Black,Male,2.0
94034,Suspicious Vehicle (P),YES,NO,Native American,Native American,Male,3.0
85137,Suspicious Person (P),NO,NO,Native American,Native American,Female,3.0
45109,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
73976,Suspicious Person (P),NO,NO,East African,East African,Male,5.0
130649,Suspicious Person (P),NO,NO,White,White,Male,5.0
83384,Suspicious Person (P),YES,NO,White,White,Female,4.0
149720,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,1.0
52961,Suspicious Vehicle (P),NO,NO,Latino,Latino,Male,3.0
73691,Suspicious Person (P),NO,NO,White,White,Male,1.0
159507,Suspicious Person (P),YES,NO,Native American,Native American,Female,3.0
121108,Suspicious Person (P),NO,NO,East African,East African,Male,1.0
82654,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
20638,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
155878,Suspicious Person (P),YES,NO,Latino,Latino,Male,1.0
29744,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
2314,Suspicious Person (P),YES,NO,Native American,Native American,Male,3.0
85786,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,1.0
137190,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
146056,Suspicious Person (P),NO,NO,Black,Black,Female,4.0
69800,Suspicious Vehicle (P),YES,YES,Black,Black,Male,4.0
76925,Traffic Law Enforcement (P),YES,YES,Black,Black,Female,4.0
35672,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,3.0
85895,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
116149,Suspicious Vehicle (P),NO,NO,Black,Black,Male,4.0
110112,Suspicious Person (P),YES,NO,Native American,Native American,Female,1.0
95640,Suspicious Vehicle (P),NO,NO,Native American,Native American,Female,3.0
94707,Suspicious Person (P),YES,NO,Black,Black,Female,1.0
20667,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
79589,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
49347,Suspicious Person (P),YES,NO,White,White,Male,1.0
17604,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
152550,Suspicious Vehicle (P),NO,NO,Other,Other,Female,3.0
147236,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
34146,Traffic Law Enforcement (P),NO,NO,White,Black,Male,5.0
37319,Traffic Law Enforcement (P),NO,NO,White,Native American,Female,2.0
92879,Suspicious Vehicle (P),YES,YES,Black,Black,Male,4.0
3166,Suspicious Vehicle (P),NO,NO,Black,Black,Male,4.0
34065,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
148990,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,4.0
118517,Suspicious Person (P),NO,NO,Asian,Asian,Female,1.0
155536,Suspicious Vehicle (P),NO,NO,Black,Black,Male,3.0
141009,Suspicious Vehicle (P),YES,YES,Black,Black,Male,4.0
6894,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
112261,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
28084,Suspicious Person (P),YES,YES,Black,Black,Male,5.0
75886,Suspicious Person (P),YES,NO,Black,Black,Male,5.0
10193,Attempt Pick-Up (P),NO,NO,White,White,Male,4.0
156790,Traffic Law Enforcement (P),YES,NO,Black,Black,Male,2.0
106942,Suspicious Vehicle (P),YES,YES,White,White,Female,2.0
111784,Traffic Law Enforcement (P),YES,YES,White,Latino,Male,3.0
124447,Suspicious Person (P),YES,NO,Native American,Native American,Male,3.0
89289,Attempt Pick-Up (P),YES,NO,White,White,Female,5.0
5724,Suspicious Vehicle (P),NO,NO,Black,Black,Female,1.0
139863,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
22802,Traffic Law Enforcement (P),NO,NO,White,White,Female,1.0
18426,Suspicious Vehicle (P),NO,NO,Black,Black,Male,2.0
67427,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
125978,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
8863,Suspicious Person (P),YES,NO,Black,Black,Male,3.0
79077,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
14136,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
139862,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
134632,Traffic Law Enforcement (P),NO,NO,White,White,Female,3.0
132896,Traffic Law Enforcement (P),YES,NO,Black,Black,Female,4.0
120563,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
8739,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
5161,Suspicious Person (P),YES,NO,White,White,Male,1.0
139244,Attempt Pick-Up (P),NO,NO,White,White,Male,1.0
47117,Suspicious Person (P),NO,NO,Black,Black,Female,4.0
82428,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
105049,Traffic Law Enforcement (P),NO,NO,White,White,Male,1.0
85492,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
18419,Suspicious Person (P),YES,NO,White,White,Male,5.0
29887,Suspicious Person (P),NO,NO,Native American,Native American,Male,5.0
91196,Traffic Law Enforcement (P),NO,YES,Black,Black,Male,4.0
134014,Suspicious Person (P),NO,NO,White,White,Male,1.0
158040,Suspicious Person (P),YES,NO,Black,Black,Male,2.0
73666,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,5.0
27517,Suspicious Person (P),NO,NO,East African,East African,Female,3.0
62995,Attempt Pick-Up (P),NO,NO,Latino,Other,Male,3.0
81740,Suspicious Person (P),YES,YES,White,White,Male,2.0
132887,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
23554,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
84141,Suspicious Vehicle (P),YES,YES,Black,Black,Male,3.0
21249,Suspicious Person (P),NO,NO,White,White,Male,1.0
90317,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,1.0
111487,Suspicious Vehicle (P),YES,YES,White,White,Female,4.0
78212,Traffic Law Enforcement (P),NO,NO,White,White,Female,4.0
135645,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
88585,Suspicious Person (P),YES,YES,Black,Black,Male,3.0
98410,Traffic Law Enforcement (P),NO,NO,Latino,Latino,Male,5.0
158911,Suspicious Person (P),YES,NO,White,White,Male,2.0
76068,Suspicious Vehicle (P),NO,NO,Black,Black,Male,4.0
38809,Suspicious Person (P),NO,NO,Black,Black,Female,2.0
90446,Traffic Law Enforcement (P),NO,NO,White,White,Male,3.0
38957,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,2.0
1051,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,5.0
43810,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
57615,Suspicious Person (P),YES,NO,Black,Black,Male,3.0
50839,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
135859,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
16370,Suspicious Person (P),NO,NO,Native American,Native American,Female,3.0
123381,Suspicious Person (P),YES,NO,Native American,Native American,Female,3.0
1974,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
63401,Suspicious Vehicle (P),NO,NO,Black,Black,Male,2.0
124908,Suspicious Person (P),NO,NO,Black,Black,Female,1.0
140409,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
87837,Attempt Pick-Up (P),YES,NO,Black,Black,Male,5.0
86981,Traffic Law Enforcement (P),YES,YES,Latino,Latino,Male,3.0
23189,Suspicious Person (P),NO,NO,White,White,Male,1.0
105323,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
142761,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
9339,Suspicious Person (P),NO,NO,Native American,Native American,Female,1.0
118536,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
26023,Traffic Law Enforcement (P),NO,NO,White,Black,Male,5.0
125011,Traffic Law Enforcement (P),NO,NO,White,White,Male,4.0
55473,Suspicious Person (P),YES,NO,Black,Black,Female,4.0
106794,Suspicious Vehicle (P),NO,NO,Black,Black,Male,2.0
34809,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
147642,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
43160,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
33017,Suspicious Person (P),YES,NO,White,White,Male,3.0
55421,Suspicious Vehicle (P),YES,YES,Black,Black,Male,3.0
45351,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
107797,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
24359,Suspicious Person (P),NO,NO,Black,Black,Female,5.0
72579,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
127191,Suspicious Vehicle (P),NO,NO,Black,Black,Male,3.0
2067,Suspicious Person (P),NO,NO,White,White,Male,1.0
153266,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,4.0
68554,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,2.0
36787,Traffic Law Enforcement (P),NO,NO,White,White,Female,4.0
10461,Suspicious Person (P),YES,YES,White,White,Male,1.0
158668,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
74259,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
97430,Traffic Law Enforcement (P),NO,NO,White,White,Female,3.0
19852,Suspicious Person (P),NO,NO,White,White,Male,2.0
132338,Suspicious Vehicle (P),NO,NO,Black,Black,Male,1.0
100739,Suspicious Person (P),NO,NO,White,White,Male,3.0
130986,Suspicious Person (P),YES,NO,White,White,Male,3.0
3386,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
73313,Suspicious Vehicle (P),NO,NO,Black,Black,Male,3.0
136752,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
35089,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
59394,Suspicious Vehicle (P),NO,NO,Black,Black,Male,3.0
98147,Suspicious Person (P),NO,NO,Native American,Native American,Female,3.0
93880,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
43642,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
70362,Suspicious Vehicle (P),NO,NO,Black,Black,Male,4.0
46559,Suspicious Person (P),NO,NO,Latino,Native American,Female,3.0
87274,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
85276,Suspicious Person (P),YES,YES,Black,Black,Male,3.0
24096,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
78779,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
4695,Traffic Law Enforcement (P),NO,NO,Latino,Latino,Male,5.0
130687,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,4.0
38865,Suspicious Person (P),YES,YES,Black,Black,Male,4.0
161125,Suspicious Person (P),NO,NO,White,White,Male,2.0
