OBJECTID,problem,personSearch,vehicleSearch,preRace,race,gender,policePrecinct
102536,Suspicious Person (P),YES,NO,Black,Black,Male,3.0
49340,Suspicious Person (P),NO,NO,White,White,Male,5.0
63929,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,3.0
64443,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
28345,Suspicious Person (P),NO,NO,White,White,Male,5.0
95947,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
1071,Traffic Law Enforcement (P),NO,NO,Other,White,Male,5.0
112420,Suspicious Person (P),NO,NO,White,White,Female,2.0
108929,Suspicious Person (P),YES,NO,Latino,Latino,Male,4.0
26833,Suspicious Person (P),NO,NO,White,White,Male,5.0
24366,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,2.0
139127,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
22838,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
48577,Suspicious Person (P),NO,YES,Black,Black,Male,3.0
127799,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
73983,Suspicious Person (P),YES,NO,White,White,Male,1.0
78523,Traffic Law Enforcement (P),NO,YES,Black,Black,Male,2.0
78921,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,2.0
46762,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
6029,Attempt Pick-Up (P),YES,NO,Latino,Latino,Male,2.0
99237,Suspicious Person (P),NO,NO,East African,Black,Male,3.0
30217,Suspicious Vehicle (P),NO,NO,East African,East African,Male,5.0
143156,Suspicious Person (P),NO,NO,Asian,Asian,Female,2.0
99453,Attempt Pick-Up (P),YES,NO,White,White,Male,5.0
21049,Suspicious Person (P),NO,NO,White,White,Female,3.0
62561,Suspicious Person (P),YES,YES,Black,Black,Male,5.0
146685,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
26388,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
16692,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
30315,Traffic Law Enforcement (P),NO,NO,White,White,Male,1.0
121318,Suspicious Person (P),YES,YES,Native American,Native American,Male,3.0
30502,Suspicious Person (P),YES,NO,Black,Black,Male,5.0
50843,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
127761,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
141148,Traffic Law Enforcement (P),NO,NO,East African,East African,Male,1.0
12606,Traffic Law Enforcement (P),YES,YES,Black,Black,Female,3.0
78795,Suspicious Person (P),NO,NO,Latino,Latino,Male,5.0
10789,Traffic Law Enforcement (P),NO,NO,Other,Latino,Male,3.0
94827,Suspicious Vehicle (P),NO,NO,White,White,Male,2.0
115810,Suspicious Vehicle (P),YES,NO,Black,Black,Male,1.0
66699,Suspicious Person (P),NO,NO,Latino,Latino,Male,2.0
126729,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
119112,Traffic Law Enforcement (P),YES,NO,White,White,Male,2.0
157689,Suspicious Person (P),NO,NO,Native American,Native American,Male,3.0
77395,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
32224,Suspicious Person (P),NO,NO,White,White,Male,5.0
33453,Traffic Law Enforcement (P),YES,NO,Black,Black,Male,1.0
22239,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
67495,Suspicious Person (P),NO,NO,Black,Black,Female,3.0
45285,Suspicious Vehicle (P),NO,NO,Black,Black,Male,3.0
140525,Suspicious Person (P),NO,NO,White,White,Male,5.0
77925,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,4.0
46389,Traffic Law Enforcement (P),NO,NO,White,White,Male,4.0
43759,Suspicious Person (P),YES,NO,White,White,Male,1.0
75713,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
16691,Suspicious Vehicle (P),YES,YES,Black,Black,Male,4.0
48903,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
67542,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,5.0
13258,Traffic Law Enforcement (P),NO,NO,White,White,Male,4.0
51183,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
21545,Curfew Violations (P),YES,NO,Black,Black,Male,1.0
1737,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
145141,Suspicious Vehicle (P),NO,NO,East African,East African,Male,5.0
28497,Suspicious Vehicle (P),NO,NO,Latino,Latino,Male,4.0
106554,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
103227,Traffic Law Enforcement (P),NO,NO,Black,East African,Male,2.0
143087,Traffic Law Enforcement (P),YES,NO,East African,East African,Male,3.0
731,Suspicious Person (P),NO,NO,White,White,Male,5.0
23376,Traffic Law Enforcement (P),NO,NO,Asian,Asian,Female,2.0
98721,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
127886,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
42310,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
39456,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
16232,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
72347,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
75706,Suspicious Person (P),NO,NO,Latino,Latino,Male,5.0
5582,Suspicious Person (P),NO,NO,White,White,Female,1.0
138555,Suspicious Person (P),NO,NO,White,White,Male,3.0
36423,Suspicious Person (P),NO,NO,Native American,Native American,Female,1.0
79341,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
151961,Suspicious Person (P),NO,NO,Latino,Latino,Male,1.0
57922,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
112342,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
15176,Suspicious Person (P),NO,NO,White,White,Female,5.0
23401,Suspicious Person (P),YES,NO,White,White,Female,3.0
64656,Suspicious Person (P),NO,NO,Native American,Native American,Male,3.0
143554,Attempt Pick-Up (P),NO,NO,Native American,Native American,Female,3.0
32371,Suspicious Vehicle (P),NO,NO,Native American,Native American,Female,3.0
7639,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
29204,Suspicious Person (P),NO,NO,White,White,Male,2.0
39232,Suspicious Person (P),NO,NO,White,White,Male,2.0
74636,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
159987,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
145282,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
11113,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
38938,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
29375,Attempt Pick-Up (P),YES,NO,Black,Black,Male,4.0
45144,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
148958,Traffic Law Enforcement (P),NO,NO,White,White,Female,1.0
91697,Suspicious Person (P),NO,NO,White,White,Male,1.0
23112,Suspicious Person (P),NO,NO,White,White,Female,3.0
3590,Attempt Pick-Up (P),NO,NO,Black,Black,Male,1.0
18533,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
142525,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
80040,Attempt Pick-Up (P),YES,NO,East African,East African,Male,5.0
115268,Traffic Law Enforcement (P),NO,NO,White,East African,Male,3.0
129680,Suspicious Person (P),YES,NO,White,White,Male,5.0
48590,Traffic Law Enforcement (P),NO,NO,Native American,Native American,Male,2.0
19976,Traffic Law Enforcement (P),YES,NO,Asian,Asian,Male,4.0
24916,Suspicious Person (P),NO,NO,White,White,Male,5.0
127347,Suspicious Person (P),YES,NO,White,White,Male,2.0
38542,Suspicious Person (P),YES,NO,Black,Black,Male,5.0
122739,Suspicious Person (P),YES,NO,White,White,Male,1.0
7264,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
77338,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
96684,Suspicious Person (P),YES,NO,Asian,Asian,Male,4.0
121441,Suspicious Vehicle (P),NO,NO,Black,Black,Male,4.0
102477,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,2.0
2420,Suspicious Vehicle (P),NO,NO,Black,Black,Male,5.0
61029,Attempt Pick-Up (P),YES,NO,Black,Black,Male,3.0
92034,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
43863,Suspicious Person (P),NO,NO,Black,Black,Female,5.0
15331,Suspicious Person (P),YES,NO,Black,Black,Male,3.0
122887,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
3044,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,1.0
51854,Traffic Law Enforcement (P),YES,YES,White,White,Male,5.0
25314,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
123605,Suspicious Person (P),NO,NO,Native American,Native American,Female,3.0
25018,Suspicious Vehicle (P),NO,NO,Black,Black,Male,5.0
93483,Traffic Law Enforcement (P),NO,NO,Latino,Latino,Male,3.0
69425,Suspicious Vehicle (P),NO,NO,Black,Black,Male,2.0
70196,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
143543,Suspicious Person (P),NO,NO,White,White,Male,1.0
135951,Traffic Law Enforcement (P),NO,YES,Black,Black,Female,1.0
89656,Suspicious Vehicle (P),NO,NO,White,White,Male,3.0
40345,Traffic Law Enforcement (P),YES,YES,White,White,Male,4.0
137834,Suspicious Person (P),NO,NO,White,White,Male,3.0
21396,Suspicious Person (P),NO,NO,Asian,Asian,Female,1.0
94605,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
87986,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,1.0
3940,Suspicious Vehicle (P),YES,YES,Black,Black,Male,3.0
17221,Suspicious Person (P),NO,NO,White,White,Male,5.0
25700,Suspicious Vehicle (P),NO,NO,Black,Black,Male,2.0
44842,Suspicious Person (P),NO,NO,Native American,Native American,Female,3.0
118437,Suspicious Person (P),NO,NO,Native American,Native American,Male,3.0
87937,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
115225,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
134377,Suspicious Person (P),YES,NO,White,White,Male,1.0
39006,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
82090,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,3.0
22949,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
18567,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
35044,Suspicious Person (P),YES,NO,East African,East African,Male,5.0
115396,Suspicious Person (P),NO,NO,White,White,Male,3.0
130479,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
83875,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
103729,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
27057,Suspicious Person (P),NO,NO,Native American,Native American,Gender Non-Conforming,5.0
138621,Suspicious Person (P),NO,NO,Native American,White,Male,3.0
127742,Suspicious Vehicle (P),YES,YES,Black,Black,Male,1.0
16670,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
51229,Suspicious Vehicle (P),NO,NO,Black,Black,Male,2.0
67928,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
48376,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,1.0
98185,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
52221,Traffic Law Enforcement (P),NO,NO,Black,East African,Male,2.0
51480,Suspicious Person (P),NO,NO,Native American,Native American,Female,3.0
16857,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
90329,Suspicious Person (P),NO,NO,Black,Black,Male,2.0
134139,Suspicious Person (P),NO,NO,Native American,Native American,Female,3.0
2677,Suspicious Vehicle (P),NO,NO,White,White,Female,2.0
69582,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
30882,Suspicious Person (P),NO,NO,White,White,Male,1.0
32804,Suspicious Person (P),YES,NO,Native American,Native American,Female,3.0
124299,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
72969,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,2.0
13311,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,2.0
41047,Suspicious Person (P),YES,NO,White,White,Male,5.0
84212,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
101375,Attempt Pick-Up (P),YES,NO,Native American,Native American,Male,3.0
62860,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
143219,Suspicious Person (P),NO,NO,White,White,Male,2.0
38491,Suspicious Person (P),NO,NO,East African,East African,Male,1.0
88355,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
97133,Suspicious Person (P),YES,NO,Native American,Native American,Male,3.0
128897,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
56844,Suspicious Person (P),NO,NO,White,White,Male,1.0
155945,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
39665,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
19227,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
82621,Suspicious Person (P),NO,NO,Black,Black,Female,4.0
31762,Suspicious Person (P),YES,NO,White,White,Female,3.0
102680,Suspicious Person (P),NO,NO,White,White,Male,5.0
124877,Traffic Law Enforcement (P),NO,NO,East African,East African,Male,2.0
31401,Traffic Law Enforcement (P),NO,NO,White,White,Male,3.0
74748,Suspicious Vehicle (P),NO,NO,Black,Black,Male,4.0
125594,Suspicious Person (P),NO,NO,White,White,Male,5.0
1686,Traffic Law Enforcement (P),YES,NO,White,White,Male,2.0
69977,Suspicious Person (P),NO,NO,White,White,Male,2.0
51496,Suspicious Person (P),YES,YES,Black,Black,Female,3.0
54762,Traffic Law Enforcement (P),NO,NO,White,White,Male,1.0
28955,Suspicious Vehicle (P),NO,NO,Black,Black,Female,5.0
119924,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,3.0
73153,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
121551,Suspicious Person (P),YES,NO,Black,Black,Female,4.0
134947,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
135047,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
81924,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
61564,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
122259,Suspicious Person (P),NO,NO,White,White,Male,1.0
73286,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,1.0
84686,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
67511,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
115758,Suspicious Person (P),NO,NO,East African,East African,Male,3.0
12002,Traffic Law Enforcement (P),NO,YES,White,White,Male,1.0
116732,Attempt Pick-Up (P),NO,NO,Black,Black,Female,4.0
4965,Suspicious Person (P),NO,NO,Native American,Native American,Female,3.0
14467,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
81062,Traffic Law Enforcement (P),NO,NO,East African,East African,Male,3.0
129672,Attempt Pick-Up (P),NO,NO,Latino,Latino,Male,3.0
130930,Suspicious Person (P),YES,NO,Black,Black,Female,1.0
43005,Suspicious Person (P),NO,NO,Black,Black,Female,1.0
120286,Suspicious Vehicle (P),YES,YES,Native American,Native American,Male,3.0
77062,Suspicious Person (P),NO,NO,Black,Black,Female,4.0
91556,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
52453,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
84267,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
88356,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
21129,Suspicious Vehicle (P),NO,NO,Black,Black,Male,3.0
3792,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
9921,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
98537,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
2975,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
15957,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
134630,Suspicious Vehicle (P),NO,NO,White,White,Male,5.0
141850,Traffic Law Enforcement (P),NO,NO,White,White,Female,4.0
72576,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
44484,Suspicious Vehicle (P),YES,YES,Black,Black,Male,4.0
119441,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
24292,Traffic Law Enforcement (P),YES,NO,White,White,Male,4.0
101155,Suspicious Person (P),NO,NO,Black,Black,Male,4.0
131923,Suspicious Person (P),NO,NO,Black,Native American,Male,3.0
56536,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
155100,Suspicious Vehicle (P),NO,NO,East African,East African,Male,3.0
85129,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
88546,Suspicious Person (P),NO,NO,White,White,Male,3.0
111572,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
57556,Suspicious Vehicle (P),YES,YES,Black,Black,Male,5.0
116441,Suspicious Vehicle (P),NO,NO,Other,East African,Male,2.0
52080,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
118099,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
47182,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
128181,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,5.0
50369,Suspicious Person (P),NO,NO,Black,Black,Male,2.0
121614,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
20993,Suspicious Person (P),YES,NO,Black,Black,Female,1.0
138602,Suspicious Person (P),YES,YES,Black,Black,Male,3.0
114143,Traffic Law Enforcement (P),YES,YES,Black,Black,Male,4.0
47349,Suspicious Person (P),NO,NO,Black,Black,Male,5.0
98517,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
29060,Suspicious Person (P),YES,NO,Black,Black,Male,2.0
6895,Suspicious Person (P),NO,NO,White,White,Male,5.0
127304,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
84079,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
151283,Suspicious Person (P),YES,NO,East African,East African,Male,1.0
17813,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
95245,Suspicious Person (P),NO,NO,Latino,Latino,Male,3.0
9908,Suspicious Person (P),NO,NO,White,White,Male,5.0
50814,Suspicious Person (P),NO,NO,White,White,Male,2.0
112610,Traffic Law Enforcement (P),NO,NO,White,White,Male,4.0
58858,Traffic Law Enforcement (P),NO,NO,White,Black,Male,5.0
74487,Suspicious Person (P),YES,NO,Black,Black,Male,1.0
29301,Traffic Law Enforcement (P),NO,NO,White,White,Male,5.0
505,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
94161,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
31225,Suspicious Person (P),NO,NO,White,White,Male,5.0
29299,Suspicious Person (P),NO,NO,White,White,Male,5.0
10260,Suspicious Vehicle (P),NO,NO,Black,Black,Female,4.0
55796,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,2.0
16522,Traffic Law Enforcement (P),NO,NO,White,Other,Male,5.0
32082,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
124340,Suspicious Vehicle (P),NO,NO,Black,Black,Male,4.0
35802,Suspicious Person (P),NO,NO,Native American,Native American,Male,5.0
77111,Suspicious Person (P),NO,NO,Black,Black,Female,1.0
48623,Suspicious Person (P),NO,NO,White,White,Male,5.0
125887,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
149631,Suspicious Person (P),NO,NO,White,White,Male,3.0
102427,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,1.0
129283,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
61915,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,4.0
75322,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,2.0
7850,Traffic Law Enforcement (P),NO,NO,White,White,Male,4.0
3282,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
4407,Traffic Law Enforcement (P),NO,NO,Black,Black,Female,5.0
88910,Suspicious Vehicle (P),YES,YES,East African,East African,Male,1.0
31056,Suspicious Person (P),NO,NO,White,White,Female,3.0
32739,Suspicious Person (P),NO,NO,White,White,Male,1.0
19495,Suspicious Vehicle (P),YES,NO,Black,Black,Male,4.0
75295,Traffic Law Enforcement (P),NO,NO,White,Latino,Female,5.0
56772,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,5.0
43741,Suspicious Vehicle (P),NO,NO,East African,East African,Male,1.0
49372,Suspicious Person (P),NO,NO,Black,Black,Male,3.0
118883,Suspicious Vehicle (P),NO,NO,Other,Black,Female,4.0
4214,Suspicious Person (P),NO,NO,White,White,Male,5.0
76466,Traffic Law Enforcement (P),NO,NO,White,White,Female,5.0
79513,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
69086,Suspicious Person (P),YES,NO,Black,Black,Male,4.0
9332,Suspicious Person (P),NO,NO,White,White,Female,4.0
74810,Suspicious Vehicle (P),NO,NO,Black,Black,Male,3.0
107732,Suspicious Vehicle (P),NO,NO,White,White,Male,2.0
47977,Suspicious Person (P),NO,NO,White,White,Male,5.0
50519,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
28094,Suspicious Person (P),NO,NO,White,White,Male,2.0
131429,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
33900,Curfew Violations (P),YES,NO,Black,Black,Male,1.0
70027,Suspicious Person (P),NO,NO,White,White,Male,1.0
89513,Suspicious Person (P),NO,NO,East African,East African,Male,3.0
27061,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
74605,Suspicious Vehicle (P),YES,YES,Black,Black,Male,4.0
138261,Attempt Pick-Up (P),NO,NO,White,White,Male,2.0
63311,Traffic Law Enforcement (P),NO,NO,White,White,Male,2.0
20507,Suspicious Person (P),NO,NO,White,White,Male,1.0
124962,Suspicious Person (P),NO,NO,Native American,Native American,Female,3.0
71391,Suspicious Person (P),NO,NO,Black,Black,Male,1.0
93781,Suspicious Person (P),NO,NO,White,White,Male,2.0
7226,Traffic Law Enforcement (P),NO,NO,White,White,Female,2.0
133082,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
112870,Traffic Law Enforcement (P),NO,NO,Black,Black,Male,4.0
12905,Traffic Law Enforcement (P),NO,NO,White,White,Male,1.0
103406,Suspicious Person (P),NO,NO,White,White,Female,1.0
